./Reviews-9-products/Canon PowerShot SD500.txt,0.45,0.111111111111
./Reviews-9-products/Canon S100.txt,0.7,0.125
./Reviews-9-products/Diaper Champ.txt,0.35,0.0795454545455
./Reviews-9-products/Hitachi router.txt,0.75,0.154639175258
./Reviews-9-products/ipod.txt,0.45,0.0849056603774
./Reviews-9-products/Linksys Router.txt,0.7,0.135922330097
./Reviews-9-products/MicroMP3.txt,0.6,0.0545454545455
./Reviews-9-products/Nokia 6600.txt,0.65,0.0742857142857
./Reviews-9-products/norton.txt,0.4,0.0625
